stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
778,50771,EB KINGSWAY FS MAIN ST,KINGSWAY @ MAIN ST,49.264010,-123.100746,ZN 1, ,0,
1143,51134,EB KINGSWAY FS E BROADWAY,KINGSWAY @ E BROADWAY,49.262583,-123.099409,ZN 1, ,0,
1144,51135,EB KINGSWAY NS E 12 AV,KINGSWAY @ E 12 AVE,49.259984,-123.096844,ZN 1, ,0,
1145,51136,EB KINGSWAY FS PRINCE EDWARD ST,KINGSWAY @ PRINCE EDWARD ST,49.259357,-123.096082,ZN 1, ,0,
1146,51137,EB KINGSWAY FS E 15 AV,KINGSWAY @ E 15 AV,49.256975,-123.090673,ZN 1, ,0,
1147,51138,EB KINGSWAY FS FRASER ST,KINGSWAY @ FRASER ST,49.256450,-123.089518,ZN 1, ,0,
1149,51140,EB KINGSWAY FS GLEN DR,KINGSWAY @ GLEN DR,49.252708,-123.081513,ZN 1, ,0,
1150,51141,EB KINGSWAY FS CLARK DR,KINGSWAY @ CLARK DR,49.250913,-123.077776,ZN 1, ,0,
1151,51142,EB KINGSWAY FS KNIGHT ST,KINGSWAY @ KNIGHT ST,49.249907,-123.075819,ZN 1, ,0,
1152,51143,EB KINGSWAY FS DUMFRIES ST,KINGSWAY @ DUMFRIES ST,49.248720,-123.073061,ZN 1, ,0,
1153,51144,EB KINGSWAY FS PERRY ST,KINGSWAY @ PERRY ST,49.247787,-123.071023,ZN 1, ,0,
1154,51145,EB KINGSWAY FS MILLER ST,KINGSWAY @ MILLER ST,49.246772,-123.068849,ZN 1, ,0,
666,50659,EB KINGSWAY FS VICTORIA DR,KINGSWAY @ VICTORIA DR,49.244905,-123.064909,ZN 1, ,0,
1155,51146,EB KINGSWAY FS GLADSTONE ST,KINGSWAY @ GLADSTONE ST,49.243337,-123.061539,ZN 1, ,0,
668,50661,EB KINGSWAY FS SLOCAN ST,KINGSWAY @ SLOCAN ST,49.239776,-123.053783,ZN 1, ,0,
1080,51071,EB KINGSWAY FS WALES ST,KINGSWAY @ WALES ST,49.238769,-123.051610,ZN 1, ,0,
1156,51147,EB KINGSWAY FS EARLES ST,KINGSWAY @ EARLES ST,49.237337,-123.048526,ZN 1, ,0,
1157,51148,EB KINGSWAY FS KILLARNEY ST,KINGSWAY @ KILLARNEY ST,49.236233,-123.045553,ZN 1, ,0,
1158,51149,EB KINGSWAY FS RUPERT ST,KINGSWAY @ RUPERT ST,49.235814,-123.041920,ZN 1, ,0,
1159,51150,EB KINGSWAY FS MCKINNON ST,KINGSWAY @ MCKINNON ST,49.234804,-123.037539,ZN 1, ,0,
1160,51151,EB KINGSWAY FS JOYCE ST,KINGSWAY @ JOYCE ST,49.233879,-123.035610,ZN 1, ,0,
1161,51152,EB KINGSWAY FS WESSEX ST,KINGSWAY @ WESSEX ST,49.232954,-123.033804,ZN 1, ,0,
1162,51153,EB KINGSWAY NS TYNE ST,KINGSWAY @ TYNE ST,49.231975,-123.031509,ZN 1, ,0,
1163,51154,EB KINGSWAY FS MELBOURNE ST,KINGSWAY @ MELBOURNE ST,49.231972,-123.028854,ZN 1, ,0,
1164,51155,EB KINGSWAY FS LINCOLN ST,KINGSWAY @ LINCOLN ST,49.232108,-123.025536,ZN 1, ,0,
1165,51156,EB KINGSWAY FS BOUNDARY RD,KINGSWAY @ BOUNDARY RD,49.232256,-123.022286,ZN 2, ,0,
1166,51157,EB KINGSWAY FS SMITH AV,KINGSWAY @ SMITH AVE,49.232578,-123.018383,ZN 2, ,0,
1167,51158,EB KINGSWAY FS INMAN AV,KINGSWAY @ INMAN AVE,49.232758,-123.015228,ZN 2, ,0,
1168,51159,EB KINGSWAY FS PATTERSON AV,KINGSWAY @ PATTERSON AVE,49.232442,-123.012251,ZN 2, ,0,
1169,51160,EB KINGSWAY FS OLIVE AV,KINGSWAY @ OLIVE AVE,49.231667,-123.009529,ZN 2, ,0,
1170,51161,EB KINGSWAY FS WILSON AV,KINGSWAY @ WILSON AVE,49.230994,-123.007485,ZN 2, ,0,
1171,51162,SB WILLINGDON AV NS KEMP ST,WILLINGDON AVE @ KEMP ST,49.229560,-123.006000,ZN 2, ,0,
1172,51163,EB CENTRAL BLVD FS WILLINGDON AV,CENTRAL BLVD @ WILLINGDON AVE,49.227270,-123.006974,ZN 2, ,0,
1173,51164,METROTOWN STN BAY 2,METROTOWN STATION @ BAY 2,49.226085,-123.002888,ZN 2, ,0,
9067,58510,SB MAIN ST FS E 5 AV-,MAIN ST @ E 5 AVE,49.266297,-123.100978,ZN 1, ,0,
9063,58529,EB W PENDER ST FS ABBOTT ST,W PENDER ST @ ABBOTT ST,49.280909,-123.107253,ZN 1, ,0,
9147,51139,EB KINGSWAY FS SAINT CATHERINES ST,KINGSWAY @ SAINT CATHERINES ST,49.254348,-123.085006,ZN 1, ,0,
10814,59580,SB MAIN ST FS E 2 AV,MAIN ST @ E 2 AVE,49.268769,-123.100905,ZN 1, ,0,
76,50076,EB W PENDER ST FS BURRARD ST,W PENDER ST @ BURRARD ST,49.286266,-123.117606,ZN 1, ,0,
11814,61694,SB MAIN ST FS E 1 AV,MAIN ST @ E 1 AV,49.269845,-123.100855,ZN 1, ,0,
667,50660,EB KINGSWAY FS NANAIMO ST,KINGSWAY @ NANAIMO ST,49.241661,-123.057912,ZN 1, ,0,
12033,61924,SB MAIN ST FS E GEORGIA ST,MAIN ST @ E GEORGIA ST,49.277975,-123.099980,ZN 1, ,0,
77,50077,EB W PENDER ST NS GRANVILLE ST-,W PENDER ST @ GRANVILLE ST,49.284742,-123.115196,ZN 1, ,0,
78,50078,EB W PENDER ST FS SEYMOUR ST,W PENDER ST @ SEYMOUR ST,49.283753,-123.113589,ZN 1, ,0,
79,50079,EB W PENDER ST FS RICHARDS ST,W PENDER ST @ RICHARDS ST,49.283154,-123.112650,ZN 1, ,0,
80,50080,EB W PENDER ST FS HAMILTON ST,W PENDER ST @ HAMILTON ST,49.281856,-123.110716,ZN 1, ,0,
21,50021,EB E PENDER ST FS CARRALL ST,E PENDER ST @ CARRALL ST,49.280390,-123.103955,ZN 1, ,0,
524,50520,EB E PENDER ST NS MAIN ST,E PENDER ST @ MAIN ST,49.280302,-123.099929,ZN 1, ,0,
234,50232,SB MAIN ST FS NATIONAL AV,MAIN ST @ NATIONAL AVE,49.274659,-123.100123,ZN 1, ,0,
9486,58728,STANLEY PARK LOOP BAY 2,STANLEY PARK LOOP @ BAY 2,49.300636,-123.134476,ZN 1, ,0,
8983,58008,SB LOST LAGOON RD NS CAUSEWAY,LOST LAGOON RD @ STANLEY PARK CAUSEWAY,49.296660,-123.136810,ZN 1, ,0,
1382,51370,EB W PENDER ST FS NICOLA ST,W PENDER ST @ NICOLA ST,49.289833,-123.128680,ZN 1, ,0,
1383,51371,EB W PENDER ST FS BROUGHTON ST,W PENDER ST @ BROUGHTON ST,49.289364,-123.127117,ZN 1, ,0,
981,50972,EB W GEORGIA ST FS DENMAN ST,W GEORGIA ST @ DENMAN ST,49.292361,-123.133483,ZN 1, ,0,
9487,58722,EB W GEORGIA ST NS GILFORD ST,W GEORGIA ST @ GILFORD ST,49.293713,-123.135635,ZN 1, ,0,
1385,51373,EB W PENDER ST FS BUTE ST,W PENDER ST @ BUTE ST,49.288155,-123.123041,ZN 1, ,0,
11220,51372,EB W PENDER ST FS JERVIS ST,W PENDER ST @ JERVIS ST,49.288825,-123.125238,ZN 1, ,0,
410,50406,EB W PENDER ST FS THURLOW ST,W PENDER ST @ THURLOW ST,49.287176,-123.119726,ZN 1, ,0,
3394,53357,COQUITLAM CENTRAL STN BAY 9,COQUITLAM CENTRAL STATION @ BAY 9,49.275315,-122.798830,ZN 3, ,0,
3782,53743,WB GUILDFORD WAY FS PINETREE WAY,GUILDFORD WAY @ PINETREE WAY,49.285072,-122.793705,ZN 3, ,0,
3784,53745,WB GUILDFORD WAY FS JOHNSON ST,GUILDFORD WAY @ JOHNSON ST,49.285240,-122.802332,ZN 3, ,0,
3314,53279,WB GUILDFORD WAY FS LANSDOWNE DR,GUILDFORD WAY @ LANSDOWNE DR,49.284287,-122.810431,ZN 3, ,0,
3315,53280,WB GUILDFORD WAY FS FALCON DR,GUILDFORD WAY @ FALCON DR,49.284769,-122.818899,ZN 3, ,0,
3316,53281,WB GUILDFORD WAY FS EAGLE RIDGE HOSPITAL,GUILDFORD WAY @ EAGLE RIDGE HOSPITAL,49.284341,-122.822202,ZN 3, ,0,
3215,53181,WB SAINT JOHNS ST FS MORAY ST,SAINT JOHNS ST @ MORAY ST,49.276783,-122.835843,ZN 3, ,0,
3239,53205,SB CLARKE RD FS GLENAYRE DR,CLARKE RD @ GLENAYRE DR,49.269724,-122.879865,ZN 3, ,0,
3781,53742,NB PINETREE WAY FS LINCOLN AV,PINETREE WAY @ LINCOLN AVE,49.280083,-122.793583,ZN 3, ,0,
3242,53208,SB CLARKE RD FS COMO LAKE AV,CLARKE RD @ COMO LAKE AVE,49.262246,-122.889350,ZN 3, ,0,
3243,53209,SB CLARKE RD AT 500 BLOCK,CLARKE RD @ 500 BLOCK,49.261082,-122.890845,ZN 3, ,0,
3221,53187,WB SAINT JOHNS ST FS BARNET HWY,SAINT JOHNS ST @ BARNET HWY,49.276694,-122.867831,ZN 3, ,0,
3217,53183,WB SAINT JOHNS ST FS WILLIAMS ST,SAINT JOHNS ST @ WILLIAMS ST,49.276768,-122.846702,ZN 3, ,0,
11883,61812,LOUGHEED STN BAY 1 NEW,LOUGHEED STN @ BAY 1,49.248212,-122.895622,ZN2/3, ,0,
3219,53185,WB SAINT JOHNS ST FS QUEENS ST,SAINT JOHNS ST @ QUEENS ST,49.276788,-122.859242,ZN 3, ,0,
11307,53212,SB NORTH RD FS CAMERON ST,NORTH RD @ CAMERON ST,49.252980,-122.893130,ZN2/3, ,0,
11827,58779,SB IOCO RD FS UNGLESS WAY,IOCO RD @ UNGLESS WAY,49.282924,-122.828277,ZN 3, ,0,
3245,53211,SB NORTH RD FS FOSTER AV,NORTH RD @ FOSTER AVE,49.255871,-122.893156,ZN2/3, ,0,
9008,58630,SB NORTH RD AT 500 BLOCK,NORTH RD @ 500 BLOCK,49.250209,-122.893017,ZN2/3, ,0,
11888,61817,LOUGHEED STN BAY 6 NEW,LOUGHEED STN @ BAY 6,49.247593,-122.894386,ZN2/3, ,0,
3533,53495,COQUITLAM CENTRAL STN BAY 8,COQUITLAM CENTRAL STN @ BAY 8,49.275144,-122.798930,ZN 3, ,0,
3531,53493,NB MARINER WAY FS MARA DR,MARINER WAY @ MARA DR,49.259833,-122.816140,ZN 3, ,0,
3532,53494,NB MARINER WAY NS SPURAWAY AV,MARINER WAY @ SPURAWAY AVE,49.262619,-122.817572,ZN 3, ,0,
3046,53015,NB MARINER WAY NS LIGHTHOUSE CRT,MARINER WAY @ LIGHTHOUSE CRT,49.263883,-122.816830,ZN 3, ,0,
3047,53016,NB MARINER WAY AT 2900 BLOCK,MARINER WAY @ 2900 BLOCK,49.266301,-122.813993,ZN 3, ,0,
3048,53017,NB MARINER WAY FS DAYBREAK AV,MARINER WAY @ DAYBREAK AVE,49.268529,-122.813649,ZN 3, ,0,
3049,53018,NB MARINER WAY FS HAWSER AV,MARINER WAY @ HAWSER AVE,49.271144,-122.814530,ZN 3, ,0,
3411,53374,EB AUSTIN AV FS POIRIER ST,AUSTIN AVE @ POIRIER ST,49.248912,-122.846057,ZN 3, ,0,
8821,58447,EB AUSTIN AV FS DECAIRE ST,AUSTIN AVE @ DECAIRE ST,49.248924,-122.849622,ZN 3, ,0,
3050,53019,EB MARINER WAY FS WINDWARD DR,MARINER WAY @ WINDWARD DR,49.272581,-122.811200,ZN 3, ,0,
3052,53343,EB MARINER WAY NS DEWDNEY TRUNK RD,MARINER WAY @ DEWDNEY TRUNK RD,49.272599,-122.805910,ZN 3, ,0,
8832,58271,NB MARINER WAY FS AUSTIN AV,MARINER WAY @ AUSTIN AVE,49.249319,-122.815518,ZN 3, ,0,
8833,58407,NB MARINER WAY FS CHILKO DR,MARINER WAY @ CHILKO DR,49.256167,-122.815518,ZN 3, ,0,
3431,53394,EB AUSTIN AV AT 500 BLOCK,AUSTIN AVE @ 500 BLOCK,49.248997,-122.887837,ZN 3, ,0,
3432,53395,SB GUILBY ST FS AUSTIN AV,GUILBY ST @ AUSTIN AVE,49.248406,-122.885449,ZN 3, ,0,
3433,53396,SB GUILBY ST FS DANSEY AV,GUILBY ST @ DANSEY AVE,49.246842,-122.885431,ZN 3, ,0,
3434,53397,EB ROCHESTER AV FS GUILBY ST,ROCHESTER AVE @ GUILBY ST,49.245398,-122.884755,ZN 3, ,0,
3435,53398,EB ROCHESTER AV FS DONALD ST,ROCHESTER AVE @ DONALD ST,49.245367,-122.881496,ZN 3, ,0,
3436,53399,EB ROCHESTER AV FS WALKER ST,ROCHESTER AVE @ WALKER ST,49.245322,-122.877181,ZN 3, ,0,
3438,53401,NB BLUE MOUNTAIN ST FS DANSEY AV,BLUE MOUNTAIN ST @ DANSEY AVE,49.247409,-122.870877,ZN 3, ,0,
3439,53402,EB AUSTIN AV FS BLUE MOUNTAIN ST,AUSTIN AVE @ BLUE MOUNTAIN ST,49.248889,-122.868591,ZN 3, ,0,
3440,53403,EB AUSTIN AV NS NELSON ST,AUSTIN AV @ NELSON ST,49.248912,-122.866253,ZN 3, ,0,
3441,53404,EB AUSTIN AV FS MARMONT ST,AUSTIN AVE @ MARMONT ST,49.248903,-122.861562,ZN 3, ,0,
3442,53405,EB AUSTIN AV FS GATENSBURY ST,AUSTIN AVE @ GATENSBURY ST,49.248888,-122.857585,ZN 3, ,0,
3410,53373,EB AUSTIN AV FS SCHOOLHOUSE ST,AUSTIN AVE @ SCHOOLHOUSE ST,49.248922,-122.851475,ZN 3, ,0,
3446,53408,EB AUSTIN AV FS LAURENTIAN CRES,AUSTIN AVE @ LAURENTIAN CRES,49.248938,-122.843554,ZN 3, ,0,
3447,53409,EB AUSTIN AV FS LINTON ST,AUSTIN AVE @ LINTON ST,49.248941,-122.840223,ZN 3, ,0,
3448,53410,EB AUSTIN AV FS DRAYCOTT ST,AUSTIN AVE @ DRAYCOTT ST,49.248976,-122.836313,ZN 3, ,0,
3449,53411,EB AUSTIN AV FS MUNDY ST,AUSTIN AVE @ MUNDY ST,49.248978,-122.833278,ZN 3, ,0,
3450,53412,EB AUSTIN AV AT 2300 BLOCK,AUSTIN AVE @ 2300 BLOCK,49.248998,-122.828006,ZN 3, ,0,
3451,53413,SB HICKEY DR FS AUSTIN AV,HICKEY DR @ AUSTIN AVE,49.248564,-122.824481,ZN 3, ,0,
3452,53414,SB HICKEY DR FS TOLMIE AV,HICKEY DR @ TOLMIE AVE,49.246466,-122.824501,ZN 3, ,0,
3453,53415,EB HICKEY DR FS BOGNOR ST,HICKEY DR @ BOGNOR ST,49.243501,-122.821385,ZN 3, ,0,
3466,53428,EB HICKEY DR FS DARTMOOR DR,HICKEY DR @ DARTMOOR DR,49.243668,-122.816692,ZN 3, ,0,
3467,53429,NB MARINER WAY FS RIVERVIEW CRES,MARINER WAY @ RIVERVIEW CRES,49.244567,-122.815470,ZN 3, ,0,
3468,53430,NB MARINER WAY FS CRAWLEY AV,MARINER WAY @ CRAWLEY AVE,49.247920,-122.815491,ZN 3, ,0,
8360,58272,NB MARINER WAY AT 500 BLOCK,MARINER WAY @ 500 BLOCK,49.251855,-122.815561,ZN 3, ,0,
864,50857,SB GRANVILLE ST FS W 52 AV,GRANVILLE ST @ W 52 AVE,49.223798,-123.140039,ZN 1, ,0,
865,50858,SB GRANVILLE ST FS W 54 AV,GRANVILLE ST @ W 54 AVE,49.221419,-123.140131,ZN 1, ,0,
866,50859,SB GRANVILLE ST FS W 57 AV,GRANVILLE ST @ W 57 AVE,49.219049,-123.140250,ZN 1, ,0,
867,50860,SB GRANVILLE ST FS W 59 AV,GRANVILLE ST @ W 59 AVE,49.217090,-123.140331,ZN 1, ,0,
868,50861,SB GRANVILLE ST FS W 61 AV,GRANVILLE ST @ W 61 AVE,49.215641,-123.140388,ZN 1, ,0,
869,50862,SB GRANVILLE ST FS W 63 AV,GRANVILLE ST @ W 63 AVE,49.213499,-123.140468,ZN 1, ,0,
870,50863,SB GRANVILLE ST FS W 65 AV,GRANVILLE ST @ W 65 AVE,49.211977,-123.140512,ZN 1, ,0,
871,50864,SB GRANVILLE ST FS W 68 AV,GRANVILLE ST @ W 68 AVE,49.210236,-123.140581,ZN 1, ,0,
873,50866,SB GRANVILLE ST NS SW MARINE DR,GRANVILLE ST @ SW MARINE DR,49.205515,-123.140737,ZN 1, ,0,
874,50867,EB SW MARINE DR FS MONTCALM ST,SW MARINE DR @ MONTCALM ST,49.203505,-123.136620,ZN 1, ,0,
860,50853,SB GRANVILLE ST FS W 41 AV,GRANVILLE ST @ W 41 AVE,49.234052,-123.139732,ZN 1, ,0,
9124,58136,SB GRANVILLE ST FS W KING EDWARD AV,GRANVILLE ST @ W KING EDWARD AVE,49.249192,-123.139215,ZN 1, ,0,
549,50544,SB GRANVILLE ST FS W 15 AV,GRANVILLE ST @ W 15 AVE,49.257667,-123.138899,ZN 1, ,0,
4887,54835,SB GRANVILLE ST AT WEST CLOVERLEAF,GRANVILLE ST @ W CLOVERLEAF,49.266867,-123.138564,ZN 1, ,0,
561,50556,SB GRANVILLE ST FS W 40 AV,GRANVILLE ST @ W 40 AVE,49.235082,-123.139699,ZN 1, ,0,
9135,50865,SB GRANVILLE ST FS W 70 AV,GRANVILLE ST @ W 70 AVE,49.208368,-123.140649,ZN 1, ,0,
11526,50526,SB GRANVILLE ST FS W PENDER ST,GRANVILLE ST @ W PENDER ST,49.284513,-123.115201,ZN 1, ,0,
11524,60980,SB GRANVILLE ST NS W GEORGIA ST,GRANVILLE ST @ W GEORGIA ST,49.282649,-123.118027,ZN 1, ,0,
11522,61292,SB GRANVILLE ST NS ROBSON ST,GRANVILLE ST @ ROBSON ST,49.281543,-123.119703,ZN 1, ,0,
11528,58326,SB GRANVILLE ST FS ROBSON ST,GRANVILLE ST @ SMITHE ST,49.281232,-123.120190,ZN 1, ,0,
11474,50533,SB GRANVILLE ST FS NELSON ST,GRANVILLE ST @ NELSON ST,49.279111,-123.123408,ZN 1, ,0,
11427,50535,SB GRANVILLE ST FS DAVIE ST,GRANVILLE ST @ DAVIE ST,49.277018,-123.126557,ZN 1, ,0,
11475,50536,SB GRANVILLE ST FS DRAKE ST,GRANVILLE ST @ DRAKE ST,49.276003,-123.128071,ZN 1, ,0,
189,50189,SB RICHARDS ST FS W HASTINGS ST,RICHARDS ST @ W HASTINGS ST,49.283912,-123.112262,ZN 1, ,0,
95,50095,WB W PENDER ST FS RICHARDS ST,W PENDER ST @ RICHARDS ST,49.283663,-123.113074,ZN 1, ,0,
547,50542,SB GRANVILLE ST FS W 11 AV,GRANVILLE ST @ W 11 AVE,49.261424,-123.138768,ZN 1, ,0,
548,50543,SB GRANVILLE ST FS W 13 AV,GRANVILLE ST @ W 13 AVE,49.259520,-123.138840,ZN 1, ,0,
550,50545,SB GRANVILLE ST FS ANGUS DR,GRANVILLE ST @ ANGUS DR,49.254224,-123.139020,ZN 1, ,0,
551,50546,SB GRANVILLE ST FS MATTHEWS AV,GRANVILLE ST @ MATTHEWS AVE,49.252865,-123.139064,ZN 1, ,0,
552,50547,SB GRANVILLE ST FS LAURIER AV,GRANVILLE ST @ LAURIER AVE,49.250568,-123.139170,ZN 1, ,0,
554,58588,SB GRANVILLE ST FS NANTON AV,GRANVILLE ST @ NANTON AVE,49.247196,-123.139282,ZN 1, ,0,
555,50550,SB GRANVILLE ST FS N CONNAUGHT DR,GRANVILLE ST @ N CONNAUGHT DR,49.245163,-123.139281,ZN 1, ,0,
556,50551,SB GRANVILLE ST FS W 32 AV,GRANVILLE ST @ W 32 AVE,49.243395,-123.139323,ZN 1, ,0,
557,50552,SB GRANVILLE ST FS W 33 AV,GRANVILLE ST @ W 33 AVE,49.241617,-123.139419,ZN 1, ,0,
558,50553,SB GRANVILLE ST FS W 35 AV,GRANVILLE ST @ W 35 AVE,49.239694,-123.139473,ZN 1, ,0,
559,50554,SB GRANVILLE ST FS W 37 AV,GRANVILLE ST @ W 37 AVE,49.237734,-123.139568,ZN 1, ,0,
560,50555,SB GRANVILLE ST FS S CONNAUGHT DR,GRANVILLE ST @ S CONNAUGHT DR,49.235975,-123.139664,ZN 1, ,0,
861,50854,SB GRANVILLE ST FS W 43 AV,GRANVILLE ST @ W 43 AVE,49.232193,-123.139705,ZN 1, ,0,
1017,51008,SB GRANVILLE ST FS W 45 AV,GRANVILLE ST @ W 45 AVE,49.230351,-123.139787,ZN 1, ,0,
862,50855,SB GRANVILLE ST FS W 47 AV,GRANVILLE ST @ W 47 AVE,49.228492,-123.139856,ZN 1, ,0,
863,50856,SB GRANVILLE ST FS W 49 AV,GRANVILLE ST @ W 49 AVE,49.226687,-123.139924,ZN 1, ,0,
4211,59716,NB LONSDALE AV FS E 1 ST,LONSDALE AVE @ E 1ST ST,49.312172,-123.078171,ZN 2, ,0,
4212,54167,EB E 3 ST FS LONSDALE AV,E 3RD ST @ LONSDALE AVE,49.313157,-123.076579,ZN 2, ,0,
4213,54168,EB E 3 ST FS SAINT GEORGES AV,E 3RD ST @ SAINT GEORGES AVE,49.311865,-123.073677,ZN 2, ,0,
4214,54169,EB E 3 ST FS SAINT ANDREWS AV,E 3RD ST @ SAINT ANDREWS AVE,49.310579,-123.070624,ZN 2, ,0,
4215,54170,EB E 3 ST FS SAINT PATRICKS AV,E 3RD ST @ SAINT PATRICKS AVE,49.309251,-123.067603,ZN 2, ,0,
3994,53953,EB E 3 ST FS RIDGEWAY AV,E 3RD ST @ RIDGEWAY AVE,49.308457,-123.062686,ZN 2, ,0,
3995,53954,EB E 3 ST FS MOODY AV,E 3RD ST @ MOODY AVE,49.308433,-123.059819,ZN 2, ,0,
4217,54172,NB QUEENSBURY AV FS E 4 ST,QUEENSBURY AVE @ E 4TH ST,49.309693,-123.057121,ZN 2, ,0,
4218,54173,NB QUEENSBURY AV FS E 7 ST,QUEENSBURY AVE @ E 7TH ST,49.312736,-123.057030,ZN 2, ,0,
4220,54175,NB E GRAND BLVD FS E 9 ST,GRAND BLVD EAST @ E 9TH ST,49.315862,-123.056417,ZN 2, ,0,
4221,54176,NB E GRAND BLVD FS E 11 ST,GRAND BLVD EAST @ E 11TH ST,49.317961,-123.056363,ZN 2, ,0,
4222,54177,WB E 13 ST FS E GRAND BLVD,E 13 ST @ E GRAND BLVD,49.319874,-123.056946,ZN 2, ,0,
4224,54179,EB E 15 ST NS E GRAND BLVD,E 15 ST @ E GRAND BLVD,49.321837,-123.056690,ZN 2, ,0,
4225,54180,NB E GRAND BLVD FS E 17 ST,GRAND BLVD EAST @ E 17TH ST,49.324232,-123.056185,ZN 2, ,0,
4011,53970,NB E GRAND BLVD FS E 19 ST,GRAND BLVD EAST @ E 19TH ST,49.326339,-123.056093,ZN 2, ,0,
4012,53971,EB LYNN VALLEY RD FS MORGAN RD,LYNN VALLEY RD @ MORGAN RD,49.329490,-123.052231,ZN 2, ,0,
4013,53972,EB LYNN VALLEY RD FS WILLIAM AV,LYNN VALLEY RD @ WILLIAM AVE,49.330809,-123.049718,ZN 2, ,0,
4014,53973,EB LYNN VALLEY RD FS MOLLIE NYE WAY,LYNN VALLEY RD @ MOLLIE NYE WAY,49.332125,-123.047239,ZN 2, ,0,
4015,53974,NB LYNN VALLEY RD FS E 27 ST,LYNN VALLEY RD @ E 27TH ST,49.334201,-123.043346,ZN 2, ,0,
4016,53975,EB LYNN VALLEY RD FS E 29 ST,LYNN VALLEY RD @ E 29TH ST,49.335451,-123.040994,ZN 2, ,0,
10882,59526,EB LYNN VALLEY NS MOUNTAIN HWY,LYNN VALLEY RD @ MOUNTAIN HWY,49.336607,-123.038743,ZN 2, ,0,
4229,54183,EB LYNN VALLEY RD FS HAROLD RD,LYNN VALLEY RD @ HAROLD RD,49.338262,-123.035762,ZN 2, ,0,
4230,54184,EB LYNN VALLEY RD FS ALLAN RD,LYNN VALLEY RD @ ALLAN RD,49.340204,-123.032158,ZN 2, ,0,
4231,54185,EB LYNN VALLEY RD NS PETERS RD,LYNN VALLEY RD @ PETERS RD,49.341447,-123.029854,ZN 2, ,0,
4232,54186,NB LYNN VALLEY RD FS BURRILL AV,LYNN VALLEY RD @ BURRILL AVE,49.343711,-123.025698,ZN 2, ,0,
4233,54187,NB LYNN VALLEY RD FS LANGWORTHY ST,LYNN VALLEY RD @ LANGWORTHY ST,49.345092,-123.024599,ZN 2, ,0,
10827,54174,NB E GRAND BLVD FS E KEITH RD,E GRAND BLVD @ E KEITH RD,49.313876,-123.056467,ZN 2, ,0,
4475,54425,LONSDALE QUAY BAY 5,LONSDALE QUAY @ BAY 5,49.310412,-123.083111,ZN 2, ,0,
4234,54188,NB LYNN VALLEY RD NS DEMPSEY RD,LYNN VALLEY RD @ DEMPSEY RD,49.347074,-123.023144,ZN 2, ,0,
4030,53989,NB UNDERWOOD AV FS EVELYN ST,UNDERWOOD AVE @ EVELYN ST,49.348848,-123.024598,ZN 2, ,0,
4236,54190,SB HOSKINS RD FS DEMPSEY RD,HOSKINS RD @ DEMPSEY RD,49.347390,-123.028591,ZN 2, ,0,
4237,54191,SB HOSKINS RD FS LANGWORTHY ST,HOSKINS RD @ LANGWORTHY ST,49.344792,-123.028655,ZN 2, ,0,
4238,54192,SB HOSKINS RD FS BURRILL AV,HOSKINS RD @ BURRILL AVE,49.343241,-123.028701,ZN 2, ,0,
4239,54193,WB LYNN VALLEY RD FS PETERS RD,LYNN VALLEY RD @ PETERS RD,49.341658,-123.029752,ZN 2, ,0,
4240,54194,WB LYNN VALLEY RD FS ALLAN RD,LYNN VALLEY RD @ ALLAN RD,49.339963,-123.032893,ZN 2, ,0,
4241,54195,WB LYNN VALLEY RD FS CHURCH ST,LYNN VALLEY RD @ CHURCH ST,49.338478,-123.035659,ZN 2, ,0,
4228,54182,WB LYNN VALLEY RD FS MOUNTAIN HWY,LYNN VALLEY RD @ MOUNTAIN HWY,49.336898,-123.038733,ZN 2, ,0,
4053,54012,WB LYNN VALLEY RD FS ROSS RD,LYNN VALLEY RD @ ROSS RD,49.335826,-123.040724,ZN 2, ,0,
4054,54013,WB LYNN VALLEY RD FS E 29 ST,LYNN VALLEY RD @ E 29TH ST,49.335058,-123.042160,ZN 2, ,0,
4055,54014,WB LYNN VALLEY RD FS FROMME RD,LYNN VALLEY RD @ FROMME RD,49.333907,-123.044317,ZN 2, ,0,
4056,54015,WB LYNN VALLEY RD FS MOLLIE NYE WAY,LYNN VALLEY RD @ MOLLIE NYE WAY,49.331956,-123.048002,ZN 2, ,0,
4057,54016,WB LYNN VALLEY RD NS WILLIAM AV,LYNN VALLEY RD @ WILLIAM AVE,49.330747,-123.050277,ZN 2, ,0,
4058,54017,SB BOULEVARD CRES NS SUTHERLAND AV,BOULEVARD CRES @ SUTHERLAND AVE,49.328614,-123.054317,ZN 2, ,0,
4060,54019,SB E GRAND BLVD FS E 17 ST,GRAND BLVD EAST @ E 17TH ST,49.323723,-123.056405,ZN 2, ,0,
4061,54020,SB E GRAND BLVD FS E 15 ST,GRAND BLVD EAST @ E 15TH ST,49.321558,-123.056457,ZN 2, ,0,
4062,54021,SB E GRAND BLVD FS E 13 ST,GRAND BLVD EAST @ E 13TH ST,49.319562,-123.056514,ZN 2, ,0,
4063,54022,SB E GRAND BLVD FS E 11 ST,GRAND BLVD EAST @ E 11TH ST,49.317431,-123.056558,ZN 2, ,0,
4065,54024,SB QUEENSBURY AV FS E KEITH RD,QUEENSBURY AVE @ E KEITH RD,49.313132,-123.057219,ZN 2, ,0,
